"year","party_simplified","candidatevotes","totalvotes","VAP","VEP","Turnout","Turnout_Percent_VAP","Turnout_Percent_VEP","state","category","Demographic subgroup","% oftotal vote","vote_percentage"
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Religion",NA,0.22,0.31
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Age",NA,0.09,0.65
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Age",NA,0.07,0.54
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Age",NA,0.16,0.51
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Age",NA,0.16,0.54
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Age",NA,0.3,0.47
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Age",NA,0.22,0.47
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Age",NA,0.09,0.31
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Age",NA,0.07,0.43
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Age",NA,0.16,0.46
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Age",NA,0.16,0.44
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Age",NA,0.3,0.52
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Age",NA,0.22,0.52
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Education",NA,0.19,0.46
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Education",NA,0.23,0.51
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Education",NA,0.16,0.47
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Education",NA,0.27,0.51
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Education",NA,0.15,0.62
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Education",NA,0.19,0.54
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Education",NA,0.23,0.47
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Education",NA,0.16,0.5
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Education",NA,0.27,0.47
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Education",NA,0.15,0.37
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Income",NA,0.15,0.54
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Income",NA,0.2,0.56
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Income",NA,0.39,0.56
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Income",NA,0.2,0.41
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Income",NA,0.07,0.48
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Income",NA,0.15,0.46
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Income",NA,0.2,0.44
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Income",NA,0.39,0.42
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Income",NA,0.2,0.57
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Income",NA,0.07,0.48
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Area type",NA,0.29,0.6
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Area type",NA,0.51,0.5
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Area type",NA,0.19,0.42
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Area type",NA,0.29,0.38
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Area type",NA,0.51,0.48
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Area type",NA,0.19,0.57
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Abortion should be",NA,0.55,0.74
2020,"DEMOCRAT",2413568,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Abortion should be",NA,0.45,0.23
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Abortion should be",NA,0.55,0.24
2020,"REPUBLICAN",1962430,4460524,252274000,240628443,158427986,0.628,0.658,"VIRGINIA","Abortion should be",NA,0.45,0.76
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Ideology",NA,0.34,0.09
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Ideology",NA,0.23,0.91
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Ideology",NA,0.42,0.57
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Ideology",NA,0.34,0.9
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Ideology",NA,0.23,0.07
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Ideology",NA,0.42,0.4
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Gender",NA,0.47,0.42
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Gender",NA,0.53,0.53
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Gender",NA,0.47,0.55
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Gender",NA,0.53,0.45
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Gender by marital status",NA,0.28,0.38
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Gender by marital status",NA,0.26,0.48
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Gender by marital status",NA,0.2,0.47
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Gender by marital status",NA,0.27,0.59
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Gender by marital status",NA,0.28,0.6
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Gender by marital status",NA,0.26,0.51
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Gender by marital status",NA,0.2,0.49
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Gender by marital status",NA,0.27,0.38
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Religion",NA,0.22,0.4
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Religion",NA,0.02,0.78
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Religion",NA,0.24,0.71
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Religion",NA,0.1,0.59
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Religion",NA,0.42,0.36
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Religion",NA,0.22,0.58
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Religion",NA,0.02,0.22
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Religion",NA,0.24,0.26
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Religion",NA,0.1,0.34
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Religion",NA,0.42,0.63
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Age",NA,0.09,0.54
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Age",NA,0.06,0.53
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Age",NA,0.16,0.5
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Age",NA,0.16,0.48
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Age",NA,0.27,0.43
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Age",NA,0.28,0.49
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Age",NA,0.09,0.42
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Age",NA,0.06,0.45
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Age",NA,0.16,0.46
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Age",NA,0.16,0.5
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Age",NA,0.27,0.56
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Age",NA,0.28,0.49
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Education",NA,0.16,0.41
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Education",NA,0.24,0.53
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Education",NA,0.15,0.35
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Education",NA,0.19,0.59
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Education",NA,0.26,0.47
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Education",NA,0.16,0.56
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Education",NA,0.24,0.45
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Education",NA,0.15,0.63
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Education",NA,0.19,0.38
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Education",NA,0.26,0.51
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Income",NA,0.28,0.51
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Income",NA,0.16,0.45
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Income",NA,0.32,0.46
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Income",NA,0.13,0.51
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Income",NA,0.12,0.5
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Income",NA,0.28,0.47
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Income",NA,0.16,0.53
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Income",NA,0.32,0.51
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Income",NA,0.13,0.45
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Income",NA,0.12,0.46
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Area type",NA,0.19,0.34
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Area type",NA,0.51,0.47
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Area type",NA,0.29,0.59
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Area type",NA,0.19,0.64
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Area type",NA,0.51,0.51
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Area type",NA,0.29,0.38
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Abortion should be",NA,0.32,0.09
2024,"DEMOCRAT",2334867,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Abortion should be",NA,0.65,0.68
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Abortion should be",NA,0.32,0.9
2024,"REPUBLICAN",2074901,4505197,264798961,244666890,155803701,0.5883,0.637,"VIRGINIA","Abortion should be",NA,0.65,0.3
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Ideology",NA,0.24,0.89
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Ideology",NA,0.38,0.64
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Ideology",NA,0.38,0.14
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Ideology",NA,0.24,0.1
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Ideology",NA,0.38,0.34
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Ideology",NA,0.38,0.85
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Gender",NA,0.48,0.45
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Gender",NA,0.52,0.57
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Gender",NA,0.48,0.53
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Gender",NA,0.52,0.42
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Gender by marital status",NA,0.3,0.43
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Gender by marital status",NA,0.26,0.48
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Gender by marital status",NA,0.2,0.52
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Gender by marital status",NA,0.23,0.62
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Gender by marital status",NA,0.3,0.55
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Gender by marital status",NA,0.26,0.51
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Gender by marital status",NA,0.2,0.45
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Gender by marital status",NA,0.23,0.36
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Religion",NA,0.43,0.39
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Religion",NA,0.25,0.52
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Religion",NA,0.02,0.76
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Religion",NA,0.08,0.68
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Religion",NA,0.22,0.65
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Religion",NA,0.43,0.6
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Religion",NA,0.25,0.47
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Religion",NA,0.02,0.22
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Religion",NA,0.08,0.29
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Religion",NA,0.22,0.31
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Age",NA,0.09,0.65
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Age",NA,0.07,0.54
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Age",NA,0.16,0.51
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Age",NA,0.16,0.54
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Age",NA,0.3,0.47
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Age",NA,0.22,0.47
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Age",NA,0.09,0.31
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Age",NA,0.07,0.43
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Age",NA,0.16,0.46
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Age",NA,0.16,0.44
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Age",NA,0.3,0.52
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Age",NA,0.22,0.52
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Education",NA,0.19,0.46
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Education",NA,0.23,0.51
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Education",NA,0.16,0.47
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Education",NA,0.27,0.51
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Education",NA,0.15,0.62
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Education",NA,0.19,0.54
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Education",NA,0.23,0.47
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Education",NA,0.16,0.5
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Education",NA,0.27,0.47
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Education",NA,0.15,0.37
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Income",NA,0.15,0.54
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Income",NA,0.2,0.56
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Income",NA,0.39,0.56
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Income",NA,0.2,0.41
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Income",NA,0.07,0.48
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Income",NA,0.15,0.46
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Income",NA,0.2,0.44
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Income",NA,0.39,0.42
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Income",NA,0.2,0.57
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Income",NA,0.07,0.48
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Area type",NA,0.29,0.6
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Area type",NA,0.51,0.5
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Area type",NA,0.19,0.42
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Area type",NA,0.29,0.38
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Area type",NA,0.51,0.48
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Area type",NA,0.19,0.57
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Abortion should be",NA,0.55,0.74
2020,"DEMOCRAT",2369612,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Abortion should be",NA,0.45,0.23
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Abortion should be",NA,0.55,0.24
2020,"REPUBLICAN",1584651,4087631,252274000,240628443,158427986,0.628,0.658,"WASHINGTON","Abortion should be",NA,0.45,0.76
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Ideology",NA,0.34,0.09
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Ideology",NA,0.23,0.91
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Ideology",NA,0.42,0.57
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Ideology",NA,0.34,0.9
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Ideology",NA,0.23,0.07
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Ideology",NA,0.42,0.4
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Gender",NA,0.47,0.42
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Gender",NA,0.53,0.53
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Gender",NA,0.47,0.55
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Gender",NA,0.53,0.45
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Gender by marital status",NA,0.28,0.38
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Gender by marital status",NA,0.26,0.48
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Gender by marital status",NA,0.2,0.47
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Gender by marital status",NA,0.27,0.59
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Gender by marital status",NA,0.28,0.6
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Gender by marital status",NA,0.26,0.51
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Gender by marital status",NA,0.2,0.49
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Gender by marital status",NA,0.27,0.38
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Religion",NA,0.22,0.4
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Religion",NA,0.02,0.78
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Religion",NA,0.24,0.71
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Religion",NA,0.1,0.59
2024,"DEMOCRAT",2234241,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Religion",NA,0.42,0.36
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Religion",NA,0.22,0.58
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Religion",NA,0.02,0.22
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Religion",NA,0.24,0.26
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Religion",NA,0.1,0.34
2024,"REPUBLICAN",1519908,3900243,264798961,244666890,155803701,0.5883,0.637,"WASHINGTON","Religion",NA,0.42,0.63
